Customer ID,Description,Product,Release Date,Support Expiration,Version Number,Version Status,Database Location,Farm Level Or Commercial,HMI Tags (Number Currently),IO Count,Number Of Customers,Number Of Mills (Enterprise or Office Pro),Number Of Users,Other Sites With Enterprise,Ownership or Subscription,Previous Version,Product Installed Date,Product Notes,Product Serial Number,Product Updated Date,Reg Key,SQL Version,Subscription End Date
1989068,,NexGen Office Receiving,,,,,,,,,,,,,,,,,,,,,
1989068,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989068,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989068,,Receiving Pro,,03/30/2026,1.0.72,Released,,,,,,,,,,,03/30/2018,,,,,,
1989068,,FBPro,,03/30/2026,6.2.29,Discontinued,,,,,,,,,,,03/30/2018,,,,,,
1989068,,FOPro Base Program,,03/30/2026,8.5.82,Beta,,,,,,,,,,8.3.105,03/30/2018,,,10/25/2021,,,
1989068,,NexGen Office Farm Bin Levels,,,,,,,,,,,,,,,,,,,,,
1989068,,NexGen Office Link To Batcher,,,,,,,,,,,,,,,,,,,,,
1989068,,NexGen Office Integrated Accounting,,,AgTrax,Released,,,,,,,,,,,,,,,,,
1989068,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989068,,HMI,,11/01/2025,Eaton,Released,,,,262.00000000,,,,,,,10/01/2020,Harrdkey 112261,Visual D HardKey 4000 tags,,,,
1989069,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989069,,FOPro Manual Accounting Interface,,,AgTrax,Released,,,,,,,,,,,,,,,,,
1989069,,FOPro Spreadsheet Pricing,,,,,,,,,,,,,,,,,,,,,
1989069,,FOPro Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989069,,FOPro Contract Pricing,,,,,,,,,,,,,,,,,,,,,
1989069,,FOPro Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989069,,FOPro Multi-Customer,,,,,,,,,,,,,,,,,,,,,
1989069,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989069,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989069,,OrdSync,,,5.4.02,Discontinued,,,,,,,,,,,,,,,,,
1989069,,MOTH,,,5.0.5.0,Released,,,,,,,,,,,,,,,,,
1989069,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989069,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989069,,Bulk Bag Rack,,,,,,,,,,,,,,,,,,,,,
1989069,,Graphics Panel,,,,,,,,,,,,,,,,,,,,,
1989069,,Computer/Server,,,Windows 7 Computer,Released,,,,,,,,,,,,,,,,,
1989069,,Double Batcher,,,,,,,,,,,,,,,,,,,,,
1989069,,Liquid,,,,,,,,,,,,,,,,,,,,,
1989069,,FOPro Base Program,,03/30/2026,8.3.105,Released,,,,,,,4,,,"8.1.140, 148, 154",02/23/2009,,,01/21/2014,,,
1989069,,Receiving Pro,,03/30/2026,1.0.72,Released,,,,,,,,,,1.0.69,02/23/2009,,,11/09/2009,,,
1989069,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989069,,NexGen Office Link To Batcher,,,,,,,,,,,,,,,,,,,,,
1989069,,NexGen Office Farm Bin Levels,,,,,,,,,,,,,,,,,,,,,
1989069,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989069,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989069,,NexGen Office PO Module,,,,,,,,,,,,,,,,,,,,,
1989069,,NexGen Office Receiving,,,,,,,,,,,,,,,,,,,,,
1989069,,NexGen Office Base Program,,,,,,Level 2/Commercial Level,,,,,,,Outright Ownership,,,,,,,,
1989069,,NexGen Office Integrated Accounting,,,AgTrax,Released,,,,,,,,,,,,,,,,,
1989069,,HMI,,04/23/2026,Eaton,Released,,,,176.00000000,,,,,,,,,,,,,
1989069,,FBPro,,04/23/2026,6.2.82,Discontinued,batcher,,,,,,,,,"5.4.16, 48",02/23/2009,,,01/21/2014,89602476,,
1989070,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989070,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989070,,FBPro,,,Uninstalled,Alpha,,,,,,,,,,,08/23/2018,,,,,,
1989070,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989070,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989070,RM 14693,NexGen Office Base Program,03/06/2024,01/21/2026,6.1.26905.1,Discontinued,Dave's PC,,,,10000.00000000,1,3 (4 installs),0,Outright Ownership,5.0.15038,01/21/2019,FBP installed prior to FOE,,04/15/2024,,,
1989070,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989070,,OrdSync,,,7.0.45,Discontinued,,,,,,,,,,,,,,,,,
1989070,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989070,,Loadout Pro,,,Uninstalled,Alpha,,,,,,,,,,,,,,,,,
1989070,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989070,,HMI,,09/01/2025,Eaton,Released,,,,138.00000000,,,,,,,,,1500 tag Hardkey,,,,
1989070,,NexGen Controller,,09/01/2025,2.0.28130.02,Discontinued,,,,,,,,,Outright Ownership,,06/26/2024,,,10/07/2024,,,
1989070,,Loadout NexGen Whiteboard/Compartmentalized (No Scale),,09/01/2026,,,,,,,,,,,Outright Ownership,,10/07/2024,,,,,,
1989073,,FOPro Base Program,,11/01/2025,8.5.49,Released,,,,,4.00000000,,1,,,8.4.6,10/05/2005,,,10/03/2018,,,
1989073,,FOPro Exporter Version,,,8.1.12,Released,,,,,,,,,,,,,,,,,
1989073,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989073,,FOPro Limited Customer,,,,,,,,,,,,,,,,,,,,,
1989073,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989073,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989073,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989073,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989073,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989073,,HMI,,,Eaton,Released,,,,,,,,,,,,,Please Fill Eaton License Number,,,,
1989073,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989073,,Computer/Server,,,Windows 7 Computer,Released,,,,,,,,,,,,,,,,,
1989073,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989073,,FBPro,02/08/2021,11/01/2025,6.2.100,Released,Batcher,,,,,,,,,6.2.44,10/07/2005,,,05/26/2022,,,
1989074,,FOPro Exporter Version,,,8.3.33,Released,,,,,,,,,,,,,,,,,
1989074,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989074,,FOPro Manual Accounting Interface,,,AgVance,Released,,,,,,,,,,,,,,,,,
1989074,,FOPro Spreadsheet Pricing,,,,,,,,,,,,,,,,,,,,,
1989074,,FOPro Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989074,,FOPro Contract Pricing,,,,,,,,,,,,,,,,,,,,,
1989074,,FOPro Multi-Customer,,,,,,,,,,,,,,,,,,,,,
1989074,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989074,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989074,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989074,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989074,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989074,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989074,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989074,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989074,,Red Lion DLL,,,Uninstalled,Released,,,,,,,,,,,,,,,,,
1989074,,NexGen Controller,,07/29/2026,2.0.29330.03,Discontinued,,,,,,,,,Outright Ownership,,11/13/2024,,,04/02/2025,,,
1989074,,NexGen Office Multi-Level Pricing,,,,,,,,,,,,,,,,,,,,,
1989074,,NexGen Office Contracts,,,,,,,,,,,,,,,,,,,,,
1989074,,NexGen Office VFD Module,,,,,,,,,,,,,,,,,,,,,
1989074,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989074,,NexGen Office Integrated Accounting,,,,,,,,,,,,,,,,,,,,,
1989074,,NexGen Office Feed Tags,,,,,,,,,,,,,,,,,,,,,
1989074,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989074,,Loadout NexGen Whiteboard (NO SCALE),,07/29/2026,,,,,,,,,,,Outright Ownership,,11/13/2024,,,,,,
1989074,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989074,,FBPro,,,Uninstalled,Alpha,C:\Batcher,,,,,,,,,6.2.47,07/29/2013,,,01/15/2021,755215104,,
1989074,,HMI,,07/29/2025,Eaton,Released,,,,246.00000000,,,,,,,,Softkey A10109,64000,,,,
1989074,RM 17045,NexGen Office Base Program,03/24/2025,09/23/2025,7.1.29280.2,Discontinued,,,,,99999.00000000,1,2,,Subscription (3 Year),"5.1.16135.8, 5.1.16135.10",02/24/2021,,,04/03/2025,,,2/24/2024 12:00 AM
1989074,,FOPro Base Program,,,Uninstalled,Alpha,,,,,,,2,,,8.5.43,04/09/2007,,,03/21/2019,,,
1989075,,FOPro Base Program,,09/08/2016,8.3.105,Released,,,,,,,,,,"7.2.112, 8.1.153",11/09/2007,,,01/23/2014,,,
1989075,,FOPro Exporter Version,,,8.3.009,Released,,,,,,,,,,,,,,,,,
1989075,,FBPro,,09/08/2016,6.2.17,Discontinued,C:\Batcher,,,,,,,,,"5.4.30, 5.4.48",11/09/2007,,,01/23/2014,36401898,,
1989075,,Red Lion DLL,,,5.4.0.0,Released,,,,,,,,,,,,,,,,,
1989075,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989075,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989075,,MOTH,,,6.0.10,Released,,,,,,,,,,,,,,,,,
1989075,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989075,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989075,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989076,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Split Ownership,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Feed Tags,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Multi-Level Pricing,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Pre-Order,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Contracts,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Manual Accounting,,,AgVision,Released,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989076,,NexGen Office Link To Batcher,,,FOE Link To Feed Batch Pro,Released,,,,,,,,,,,,,,,,,
1989076,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989076,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989076,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989076,,FBPro,02/08/2021,03/16/2026,6.2.100,Released,,,,,,,,,,,03/16/2018,,,,,,
1989076,,HMI,,03/16/2026,Eaton,Released,,,,108.00000000,,,,,,,,,111-933 (1500 Tag HardKey),,,,
1989076,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989076,RM 16694,NexGen Office Base Program,01/29/2025,03/16/2026,7.1.28782.6,Discontinued,,Level 1/Farm Level,,,99999.00000000,1,4,,Outright Ownership,6.0.22679.8,01/09/2018,,,02/18/2025,,,
1989076,,NexGen Controller,,,,,,Level 1/Farm Level,,,,,,,Outright Ownership,,,,,,,,
1989076,,Loadout NexGen Whiteboard (NO SCALE),,,,,,,,,,,,,Outright Ownership,,,,,,,,
1989076,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989077,,FOPro Exporter Version,,,8.3.36,Released,,,,,,,,,,,,,,,,,
1989077,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989077,,Scale Head,,,Hardy 2151,Released,,,,,,,,,,,,,,,,,
1989077,,OrdSync,,,5.4.02,Discontinued,,,,,,,,,,,,,,,,,
1989077,,MOTH,,,5.0.5.0,Released,,,,,,,,,,,,,,,,,
1989077,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989077,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989077,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989077,,FBPro,,04/04/2025,6.2.45,Discontinued,c:\Batcher,,,,,,,,,6.2.29,04/04/2008,,,10/10/2019,691211408,,
1989077,,FOPro Base Program,,04/04/2025,8.5.78,Released,,,,,,,,,,8.4.10,04/04/2008,,,10/10/2019,,,
1989077,,HMI,,04/04/2025,,,,,,55.00000000,,,,,,,,Liquid,,,,,
1989077,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989078,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989078,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989078,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989078,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989078,,Red Lion DLL,,,Uninstalled,Released,,,,,,,,,,,,,,,,,
1989078,,OrdSync,04/29/2021,,7.0.58,Discontinued,,,,,,,,,,,,,,05/12/2021,,,
1989078,,FBPro,,,Uninstalled,Alpha,C:\Batcher/Database,,,,,,,,,"5.3.42, 6.2.9",10/23/2008,,,02/22/2018,,,
1989078,,HMI,,03/06/2026,Eaton,Released,,,,100.00000000,,,,,,,,Eaton,,,,,
1989078,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989078,,Loadout NexGen Whiteboard (NO SCALE),,03/06/2026,,,,Commercial,,,,,,,Outright Ownership,,03/06/2024,,,,,,
1989078,RM 14268,NexGen Office Base Program,01/03/2024,03/06/2026,6.1.25843.9,Released,,Farm Level,,,,,,,Outright Ownership,,03/06/2024,Paid FOP support 2/24 - good til 2/25 so put NGC out til 2026,,,,,
1989078,,NexGen Controller,,03/06/2026,1.1.26470.02,Discontinued,,Commercial,,,,,,,Outright Ownership,,03/06/2024,Paid FBP support 2/24 - good til 2/25 so put NGC out til 2026,,,,,
1989078,,FOPro Base Program,,,Uninstalled,Alpha,,,,,,,,,,8.3.159,10/23/2008,,,05/22/2017,,,
1989079,,Auger (EAI-Built),,,,,,,,,,,,,,,10/01/2017,,,,,,
1989080,,FOPro Exporter Version,,,,,,,,,,,,,,,,,,,,,
1989080,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989080,,FOPro Limited Customer,,,,,,,,,,,,,,,,,,,,,
1989080,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989080,,OrdSync,,,,,,,,,,,,,,,,,,,,,
1989080,,MOTH,,,5.0.5.0,Released,,,,,,,,,,,,,,,,,
1989080,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989080,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989080,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989080,,FBPro,,09/12/2025,6.2.17,Discontinued,Batcher,,,,,,,,,5.4.44,09/12/2005,,,05/15/2014,,,
1989080,,FOPro Base Program,,09/12/2025,8.3.105,Released,,,,,,,,,,8.1.154,02/23/2006,,,05/15/2014,,,
1989081,,FOPro Exporter Version,,,,,,,,,,,,,,,,,,,,,
1989081,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989081,,Red Lion DLL,,,5.4.0.0,Released,,,,,,,,,,,,,,,,,
1989081,,OrdSync,,,7.0.59,Discontinued,,,,,,,,,,,,,,02/11/2022,,,
1989081,,MOTH,,,6.0.17,Beta,,,,,,,,,,,,,,02/11/2022,,,
1989081,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989081,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989081,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989081,,FBPro,02/08/2021,09/12/2025,6.2.100,Released,Batcher,,,,,,,,,6.2.17,09/12/2005,,,02/11/2022,,,
1989081,,FOPro Base Program,,09/12/2025,8.3.105,Released,,,,,4.00000000,,,,,8.1.154,11/03/2005,,,05/23/2014,,,
1989082,,HMI,,,Eaton,Released,,,,22.00000000,,,,,,,,,,,,,
1989082,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989082,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989082,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989083,,FOPro Exporter Version,,,8.1.14,Released,,,,,,,,,,,,,,,,,
1989083,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989083,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989083,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989083,,OrdSync,,,,,,,,,,,,,,,,,,,,,
1989083,,MOTH,,,,,,,,,,,,,,,,,,,,,
1989083,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989083,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989083,,Bulk Bag Rack,,,,,,,,,,,,,,,,,,,,,
1989083,,Graphics Panel,,,,,,,,,,,,,,,,,,,,,
1989083,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989083,,Computer/Server,,,Windows 10 Computer,Released,,,,,,,,,,,,,,,,,
1989083,,NexGen Office Base Program,,,,,,Level 1/Farm Level,,,,,,,Outright Ownership,,,,,,,,
1989083,,NexGen Controller,,,,,,Level 1/Farm Level,,,,,,,Outright Ownership,,,,,,,,
1989083,,FBPro,,11/05/2025,6.2.49,Discontinued,,,,,,,,,,6.2.29,06/16/2016,,,07/13/2015,314123136,,
1989083,,FOPro Base Program,,11/05/2025,8.5.70,Released,,,,,,,2,,,8.4.40,11/05/2009,,,12/06/2018,,,
1989084,,FOPro Exporter Version,,,8.2.11,Released,,,,,,,,,,,,,,,,,
1989084,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989084,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989084,,MOTH,,,6.0.10,Released,,,,,,,,,,,,,,,,,
1989084,,EZ Weigh IV,,,,,,,,,,,,,,,,,,,,,
1989084,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989084,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989084,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989084,,FOPro Base Program,,08/08/2025,8.3.84,Released,,,,,,,,,,8.3.60,08/08/2012,,,07/08/2013,,,
1989084,,FBPro,,08/08/2025,6.2.09,Discontinued,c: batcher,,,,,,,,,,08/08/2012,,,,108800408,,
1989085,,Red Lion DLL,,,4.1.1.1,Released,,,,,,,,,,,,,,,,,
1989085,,Scale Head,,,ESI 300,Released,,,,,,,,,,,,,,,,,
1989085,,OrdSync,,,5.4.10,Discontinued,,,,,,,,,,,,,,,,,
1989085,,MOTH,,,5.4.6,Released,,,,,,,,,,,,,,,,,
1989085,,Mark III,,,,,,,,,,,,,,,,,,,,,
1989085,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989085,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989085,,FBPro,,01/20/2026,6.2.25,Discontinued,batcher,,,,,,,,,5.4.48,12/08/2004,,,09/14/2016,-378163584,,
1989086,,FBPro,,09/27/2019,6.2.17,Discontinued,Batcher/Mark III,,,,,,,,,5.4.16,12/17/1999,,,09/06/2013,3393654,,
1989086,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989086,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989086,,OrdSync,,,6.0.22,Discontinued,,,,,,,,,,,,,,,,,
1989086,,MOTH,,,6.0.11,Released,,,,,,,,,,,,,,,,,
1989086,,Microsystem,,,,,,,,,,,,,,,,,,,,,
1989086,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989086,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989086,,Computer/Server,,,Windows XP,Released,,,,,,,,,,,,,,,,,
1989087,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989087,,Scale Head,,,Hardy 2151,Released,,,,,,,,,,,,,,,,,
1989087,,OrdSync,,,5.4.10,Discontinued,,,,,,,,,,,,,,,,,
1989087,,MOTH,,,5.0.6.0,Released,,,,,,,,,,,,,,,,,
1989087,,Microsystem,,,Poly,Released,,,,,,,,,,,,,,,,,
1989087,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989087,,Bulk Bag Rack,,,,,,,,,,,,,,,,,,,,,
1989087,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989087,,Computer/Server,,,Windows 10 Computer,Released,,,,,,,,,,,,,,,,,
1989087,,Scale Head,,,Rice Lake 1280i,Released,,,,,,,,,,,,,,,,,
1989087,,FBPro,02/08/2021,08/11/2025,6.2.100,Released,Batcher,,,,,,,,,6.2.45,01/23/2007,,,07/24/2023,723206336,,
1989088,,FOPro Base Program,,,Uninstalled,Alpha,\\P0588\FOPDATA\EASYFEED.DBC,,,,,,4,,,8.5.86,10/23/2009,,FOP is actually 8.5.89,09/30/2020,,,
1989088,,FOPro Exporter Version,,,8.3.40,Released,,,,,,,,,,,,,,,,,
1989088,,FOPro Report Viewer Version,,,8.1.17,Released,,,,,,,,,,,,,,,,,
1989088,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989088,,FOPro Manual Accounting Interface,,,Agris Accting Rev 2,Released,,,,,,,,,,,,,,,,,
1989088,,FOPro Spreadsheet Pricing,,,,,,,,,,,,,,,,,,,,,
1989088,,FOPro Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989088,,FOPro Contract Pricing,,,,,,,,,,,,,,,,,,,,,
1989088,,FOPro Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989088,,FOPro Multi-Customer,,,,,,,,,,,,,,,,,,,,,
1989088,,FOPro Split Owner,,,,,,,,,,,,,,,,,,,,,
1989088,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989088,,Computer/Server,,,Windows 10 Computer,Released,,,,,,,,,,,,,,,,,
1989088,,Microsystem,,,Stainless Steel,Released,,,,,,,,,,,,,,,,,
1989088,,Auger (EAI-Built),,,,,,,,,,,,,,,,,,,,,
1989088,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989088,,VFD (Variable Frequency Drive) or Soft Start,,,,,,,,,,,,,,,,,,,,,
1989088,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989088,,Loadout NexGen Whiteboard (NO SCALE),,07/25/2025,,,,Commercial,,,,,,,Outright Ownership,,11/29/2023,,,,,,
1989088,,Equipment Maintenance Program (HMI),,07/25/2025,10 Or Less HMI Maintenance Items,Alpha,,,,,,,,,,,11/29/2023,,,,,,
1989088,,FBPro,,,Uninstalled,Alpha,\\P0587\BATCHER\DATABASE\MARKIII.DBC,,,,,,,,,,,,,,,,
1989088,,Loadout Pro,,,Uninstalled,Alpha,,,,,,,,,,,,,,,,,
1989088,,HMI,,07/25/2025,InduSoft,Released,,,,197.00000000,,,,,,,, (1500tags),1500 Tags,,,,
1989088,,NexGen Controller,,07/25/2025,1.1.26470.05,Discontinued,,Commercial,,,,,,,Outright Ownership,"1.1.26160.01, 1.1234160.00",11/29/2023,,,03/12/2024,,,
1989088,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989088,,NexGen Office Base Program,,10/22/2025,,,,Commercial,,,,,,,Outright Ownership,,11/29/2023,,,,,,
1989088,,NexGen Office Contracts,,,,,,,,,,,,,,,,,,,,,
1989088,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989088,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989088,,NexGen Office VFD Module,,,,,,,,,,,,,,,,,,,,,
1989088,,NexGen Office Split Ownership,,,,,,,,,,,,,,,,,,,,,
1989088,,NexGen Office Integrated Accounting,,,,,,,,,,,,,,,,,,,,,
1989089,,Mark IV,,,,,,,,,,,,,,,,,,,,,
1989089,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989089,,Computer/Server,,,Windows 7 Computer,Released,,,,,,,,,,,,,,,,,
1989089,,Red Lion DLL,,,2.1.1.11,Released,,,,,,,,,,,,,,,,,
1989089,,Scale Head,,,Rice Lake 920i,Released,,,,,,,,,,,,,,,,,
1989089,,OrdSync,,,7.0.39,Discontinued,,,,,,,,,,7.0.23,,,,10/22/2019,,,
1989089,,MOTH,,,6.0.15,Released,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Split Ownership,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Feed Tags,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Multi-Level Pricing,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Contracts,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Manual Accounting,,,Agvance,Released,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Ingredient Lot Tracking,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Link To Batcher,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office PO Module,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office VFD Module,,,,,,,,,,,,,,,,,,,,,
1989089,,Computer/Server,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Soft Client,,,,,,,,,,,,,,,,,,,,,
1989089,,NexGen Office Custom Reports,,,,,,,,,,,,,,,,,,,,,
1989089,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989089,,HMI,,04/30/2026,Eaton,Released,,,,158.00000000,,,,,,,,,111-934 (1500 tags),,,,
1989089,bundle java 17 jre instead of java 21.,NexGen Office Base Program,02/25/2025,04/30/2026,7.1.28782.11,Discontinued,same server as FOE,,,,,2,4,Corporate - Sleepy Eye & Gibbon,Outright Ownership,6.0.22679.10,03/22/2018,,,02/26/2025,,,
1989089,,FBPro,,04/30/2026,6.2.78,Discontinued,Batcher,,,,,,,,,6.2.33,03/28/2007,,,10/22/2019,67205392,,
1989090,,Motor Control Panel,,,,,,,,,,,,,,,,,,,,,
1989090,,Other Item,,,,,,,,,,,,,,,,,,,,,
1989090,,HMI,,06/15/2026,Eaton,Released,,,,105.00000000,,,,,,,08/18/2015,,,,,,
1989090,,PLC Program,,,,,,,,,,,,,,,,,,,,,
1989092,,FOPro Base Program,,03/31/2017,8.3.86,Released,,,,,,,2,,,8.1.171,12/01/2011,,,07/22/2013,,,
1989092,,FOPro Exporter Version,,,8.3.17,Released,,,,,,,,,,,,,,,,,
1989092,,FOPro Production Interface,,,,,,,,,,,,,,,,,,,,,
1989092,,FOPro Auto Accounting Interface,,,AgTrax,Released,,,,,,,,,,,,,,,,,
1989092,,FOPro Manual Accounting Interface,,,AgTrax,Released,,,,,,,,,,,,,,,,,
1989092,,FOPro Spreadsheet Pricing,,,,,,,,,,,,,,,,,,,,,
1989092,,FOPro Grain Bank,,,,,,,,,,,,,,,,,,,,,
1989092,,FOPro Contract Pricing,,,,,,,,,,,,,,,,,,,,,
